concept_id,priority,search_term,initial_category,candidate_knowledge_point,domain_seed,subdomain_seed,why_dynamic,default_start_sec,default_end_sec,notes
vdcr_concept_0161,B,Mitochondrial Fission-Fusion Dynamics,biology_living_systems,Mitochondrial Fission-Fusion Dynamics,biology_living_systems,biology_family_05,"Candidate must show the temporal sequence that instantiates Mitochondrial Fission-Fusion Dynamics, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=线粒体分裂-融合动态; needed_candidates=2; production_gate=video_must_show_biological_dynamic_sequence_or_strategy_not_species_or_generic_action
vdcr_concept_0161,B,Mitochondrial Fission-Fusion Dynamics demonstration,biology_living_systems,Mitochondrial Fission-Fusion Dynamics,biology_living_systems,biology_family_05,"Candidate must show the temporal sequence that instantiates Mitochondrial Fission-Fusion Dynamics, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=线粒体分裂-融合动态; needed_candidates=2; production_gate=video_must_show_biological_dynamic_sequence_or_strategy_not_species_or_generic_action
vdcr_concept_0161,B,Mitochondrial Fission-Fusion Dynamics experiment video,biology_living_systems,Mitochondrial Fission-Fusion Dynamics,biology_living_systems,biology_family_05,"Candidate must show the temporal sequence that instantiates Mitochondrial Fission-Fusion Dynamics, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=线粒体分裂-融合动态; needed_candidates=2; production_gate=video_must_show_biological_dynamic_sequence_or_strategy_not_species_or_generic_action
vdcr_concept_0161,B,线粒体分裂-融合动态 Mitochondrial Fission-Fusion Dynamics,biology_living_systems,Mitochondrial Fission-Fusion Dynamics,biology_living_systems,biology_family_05,"Candidate must show the temporal sequence that instantiates Mitochondrial Fission-Fusion Dynamics, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=线粒体分裂-融合动态; needed_candidates=2; production_gate=video_must_show_biological_dynamic_sequence_or_strategy_not_species_or_generic_action
vdcr_concept_0095,B,Oscillating Flame,chemistry_materials_change,Oscillating Flame,chemistry_materials_change,materials_family_07,"Candidate must show the temporal sequence that instantiates Oscillating Flame, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=振荡火焰; needed_candidates=2; production_gate=video_must_show_material_or_reaction_state_evolution; source_text_may_only_double_check_not_supply_answer
vdcr_concept_0095,B,Oscillating Flame demonstration,chemistry_materials_change,Oscillating Flame,chemistry_materials_change,materials_family_07,"Candidate must show the temporal sequence that instantiates Oscillating Flame, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=振荡火焰; needed_candidates=2; production_gate=video_must_show_material_or_reaction_state_evolution; source_text_may_only_double_check_not_supply_answer
vdcr_concept_0095,B,Oscillating Flame experiment video,chemistry_materials_change,Oscillating Flame,chemistry_materials_change,materials_family_07,"Candidate must show the temporal sequence that instantiates Oscillating Flame, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=振荡火焰; needed_candidates=2; production_gate=video_must_show_material_or_reaction_state_evolution; source_text_may_only_double_check_not_supply_answer
vdcr_concept_0095,B,振荡火焰 Oscillating Flame,chemistry_materials_change,Oscillating Flame,chemistry_materials_change,materials_family_07,"Candidate must show the temporal sequence that instantiates Oscillating Flame, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=振荡火焰; needed_candidates=2; production_gate=video_must_show_material_or_reaction_state_evolution; source_text_may_only_double_check_not_supply_answer
vdcr_concept_0214,B,Eruption Column Collapse,earth_environmental_systems,Eruption Column Collapse,earth_environmental_systems,earth_family_04,"Candidate must show the temporal sequence that instantiates Eruption Column Collapse, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=喷发柱坍塌; needed_candidates=2; production_gate=video_must_show_process_evolution_or_instability_sequence_not_static_landform_or_event_label
vdcr_concept_0214,B,Eruption Column Collapse demonstration,earth_environmental_systems,Eruption Column Collapse,earth_environmental_systems,earth_family_04,"Candidate must show the temporal sequence that instantiates Eruption Column Collapse, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=喷发柱坍塌; needed_candidates=2; production_gate=video_must_show_process_evolution_or_instability_sequence_not_static_landform_or_event_label
vdcr_concept_0214,B,Eruption Column Collapse experiment video,earth_environmental_systems,Eruption Column Collapse,earth_environmental_systems,earth_family_04,"Candidate must show the temporal sequence that instantiates Eruption Column Collapse, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=喷发柱坍塌; needed_candidates=2; production_gate=video_must_show_process_evolution_or_instability_sequence_not_static_landform_or_event_label
vdcr_concept_0214,B,喷发柱坍塌 Eruption Column Collapse,earth_environmental_systems,Eruption Column Collapse,earth_environmental_systems,earth_family_04,"Candidate must show the temporal sequence that instantiates Eruption Column Collapse, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=喷发柱坍塌; needed_candidates=2; production_gate=video_must_show_process_evolution_or_instability_sequence_not_static_landform_or_event_label
vdcr_concept_0195,B,Landspout Development,earth_environmental_systems,Landspout Development,earth_environmental_systems,earth_family_01,"Candidate must show the temporal sequence that instantiates Landspout Development, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=陆龙卷发展; needed_candidates=2; production_gate=video_must_show_process_evolution_or_instability_sequence_not_static_landform_or_event_label
vdcr_concept_0195,B,Landspout Development demonstration,earth_environmental_systems,Landspout Development,earth_environmental_systems,earth_family_01,"Candidate must show the temporal sequence that instantiates Landspout Development, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=陆龙卷发展; needed_candidates=2; production_gate=video_must_show_process_evolution_or_instability_sequence_not_static_landform_or_event_label
vdcr_concept_0195,B,Landspout Development experiment video,earth_environmental_systems,Landspout Development,earth_environmental_systems,earth_family_01,"Candidate must show the temporal sequence that instantiates Landspout Development, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=陆龙卷发展; needed_candidates=2; production_gate=video_must_show_process_evolution_or_instability_sequence_not_static_landform_or_event_label
vdcr_concept_0195,B,陆龙卷发展 Landspout Development,earth_environmental_systems,Landspout Development,earth_environmental_systems,earth_family_01,"Candidate must show the temporal sequence that instantiates Landspout Development, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=陆龙卷发展; needed_candidates=2; production_gate=video_must_show_process_evolution_or_instability_sequence_not_static_landform_or_event_label
vdcr_concept_0213,B,Lava Dome Collapse,earth_environmental_systems,Lava Dome Collapse,earth_environmental_systems,earth_family_04,"Candidate must show the temporal sequence that instantiates Lava Dome Collapse, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=熔岩穹丘崩塌; needed_candidates=2; production_gate=must_show_dome_instability_collapse_and_pyroclastic_or_plume_response_sequence
vdcr_concept_0213,B,Lava Dome Collapse demonstration,earth_environmental_systems,Lava Dome Collapse,earth_environmental_systems,earth_family_04,"Candidate must show the temporal sequence that instantiates Lava Dome Collapse, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=熔岩穹丘崩塌; needed_candidates=2; production_gate=must_show_dome_instability_collapse_and_pyroclastic_or_plume_response_sequence
vdcr_concept_0213,B,Lava Dome Collapse experiment video,earth_environmental_systems,Lava Dome Collapse,earth_environmental_systems,earth_family_04,"Candidate must show the temporal sequence that instantiates Lava Dome Collapse, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=熔岩穹丘崩塌; needed_candidates=2; production_gate=must_show_dome_instability_collapse_and_pyroclastic_or_plume_response_sequence
vdcr_concept_0213,B,熔岩穹丘崩塌 Lava Dome Collapse,earth_environmental_systems,Lava Dome Collapse,earth_environmental_systems,earth_family_04,"Candidate must show the temporal sequence that instantiates Lava Dome Collapse, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=熔岩穹丘崩塌; needed_candidates=2; production_gate=must_show_dome_instability_collapse_and_pyroclastic_or_plume_response_sequence
vdcr_concept_0244,B,Rill Network Expansion,earth_environmental_systems,Rill Network Expansion,earth_environmental_systems,earth_family_09,"Candidate must show the temporal sequence that instantiates Rill Network Expansion, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=冲沟网络扩展; needed_candidates=2; production_gate=video_must_show_process_evolution_or_instability_sequence_not_static_landform_or_event_label
vdcr_concept_0244,B,Rill Network Expansion demonstration,earth_environmental_systems,Rill Network Expansion,earth_environmental_systems,earth_family_09,"Candidate must show the temporal sequence that instantiates Rill Network Expansion, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=冲沟网络扩展; needed_candidates=2; production_gate=video_must_show_process_evolution_or_instability_sequence_not_static_landform_or_event_label
vdcr_concept_0244,B,Rill Network Expansion experiment video,earth_environmental_systems,Rill Network Expansion,earth_environmental_systems,earth_family_09,"Candidate must show the temporal sequence that instantiates Rill Network Expansion, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=冲沟网络扩展; needed_candidates=2; production_gate=video_must_show_process_evolution_or_instability_sequence_not_static_landform_or_event_label
vdcr_concept_0244,B,冲沟网络扩展 Rill Network Expansion,earth_environmental_systems,Rill Network Expansion,earth_environmental_systems,earth_family_09,"Candidate must show the temporal sequence that instantiates Rill Network Expansion, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=冲沟网络扩展; needed_candidates=2; production_gate=video_must_show_process_evolution_or_instability_sequence_not_static_landform_or_event_label
vdcr_concept_0202,B,Rip Current Channel Formation,earth_environmental_systems,Rip Current Channel Formation,earth_environmental_systems,earth_family_02,"Candidate must show the temporal sequence that instantiates Rip Current Channel Formation, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=裂流出海通道形成; needed_candidates=2; production_gate=video_must_show_process_evolution_or_instability_sequence_not_static_landform_or_event_label
